"","gene_symbol","logFC","logCPM","PValue","FDR"
"MSTRG.42956|AK9","MSTRG.10774|PRICKLE1",-2.85563400690574,3.65918491773343,0.00200687206135376,0.125514432820678
"MSTRG.44095|POLR1F","MSTRG.10791|PUS7L",-2.98192506117014,3.71300375816114,0.00201385451888168,0.125514432820678
"MSTRG.34760|CCDC80","MSTRG.10793|IRAK4",-2.86847017390748,7.4482274248977,0.00205014952969068,0.126377594791754
"MSTRG.31050|UBE2V1","MSTRG.10794|TWF1",-2.6643631262123,5.54601524102177,0.00205334181182344,0.126377594791754
"MSTRG.26390|SILC1","MSTRG.107|SSU72",-2.82633435219422,5.45332129725756,0.00205639770530744,0.126377594791754
"MSTRG.8521|MIR612","MSTRG.10808|PLEKHA8P1",3.24236242976984,4.98533723707044,0.00208398099334418,0.127479818819707
"MSTRG.22840|LAMA1","MSTRG.10810|ANO6",-2.86238869128973,4.16955335283135,0.0021328499891888,0.129414140026107
"MSTRG.48519|LY6E","MSTRG.10816|ARID2",-2.651201236753,6.15747958193011,0.00213519129082657,0.129414140026107
"MSTRG.34459|LINC00960","MSTRG.10820|SCAF11",-3.08447559132772,3.668891714643,0.00217043162270973,0.130949374570154
"MSTRG.6298|RPP30","MSTRG.10822|SLC38A1",-2.80723441080026,3.57250168514704,0.00218586063844046,0.131280802798699
"MSTRG.49792|ASPN","MSTRG.10823|SLC38A2",-2.68299263679386,5.31199673848992,0.00224942545207894,0.133783634315416
"MSTRG.42897|BEND3","MSTRG.10834|AMIGO2",-2.70459852236656,4.68749437010051,0.00225156752690684,0.133783634315416
"MSTRG.17510|ACAN","MSTRG.10835|PCED1B",-3.16476360893722,6.08649392497442,0.00225790891185483,0.133783634315416
"MSTRG.13695|GPR183","MSTRG.10838|PCED1B-AS1",-2.8902070143996,3.30829011194224,0.00227663553614592,0.133905505346688
"MSTRG.29730|SERPINE2","MSTRG.10849|RPAP3",-2.83335875141227,4.75479299205508,0.00228023451926169,0.133905505346688
"MSTRG.15516|EML1","MSTRG.10855|RAPGEF3",-2.73981863103129,4.02354438207505,0.00232893327571731,0.136160156513508
"MSTRG.37835|PCDH18","MSTRG.10856|SLC48A1",-2.65060819841778,4.34607929565571,0.0023574410106369,0.137219683143372
"MSTRG.45715|POT1","MSTRG.10858|HDAC7",-2.76825961572721,3.59496416394026,0.00240105662298558,0.13912339397633
"MSTRG.43371|VTA1","MSTRG.10863|VDR",-2.7202604089458,4.0786234644197,0.00241120542046315,0.13912339397633
"MSTRG.49791|OMD","MSTRG.10867|TMEM106C",-2.63441400539316,4.9272072037869,0.00242502738761093,0.139312551619579
"MSTRG.40773|UBLCP1","MSTRG.10873|SENP1",-2.86105658458271,3.49092836315105,0.00243883057608064,0.139498997410188
"MSTRG.28746|NR4A2","MSTRG.10877|PFKM",-2.67749068030164,4.90541341214564,0.00248909145025633,0.141539317211369
"MSTRG.3349|DDR2","MSTRG.10878|ASB8",-2.54091763248476,5.88351131661231,0.00249592529404744,0.141539317211369
"MSTRG.40195|CDC42SE2","MSTRG.1087|ZC3H12A",-2.56745452692027,5.17069158233836,0.00252678215156948,0.142676805849092
"MSTRG.36658|TLR1","MSTRG.1088|MEAF6",-2.76217411490964,3.99017702587624,0.00254919145564963,0.143329645546803
"MSTRG.3992|FMOD","MSTRG.10891|ZNF641",-2.6541961384079,5.5251884822096,0.00261576749323625,0.144987004692812
"MSTRG.51071|DYNLT3","MSTRG.10907|KANSL2",-2.75544049511022,3.49980679081377,0.0026195357742784,0.144987004692812
"MSTRG.20861|NOS2","MSTRG.1090|SNIP1",3.12579743345398,5.99888334629571,0.00262872617310501,0.144987004692812
"MSTRG.15548|MEG8","MSTRG.10910|CCNT1",-2.69792874660426,4.84846584185463,0.00262953201131634,0.144987004692812
"MSTRG.23281|SLC39A6","MSTRG.10911|ADCY6",-3.0960829585361,8.60633420612245,0.00263353372635093,0.144987004692812
"MSTRG.45554|PNPLA8","MSTRG.10916|CACNB3",-2.68730839077024,3.8109292687612,0.00269915059612819,0.147732228358015
"MSTRG.41900|CFB","MSTRG.10917|DDX23",-2.8736099832295,5.64352969824642,0.00270575942349502,0.147732228358015
"MSTRG.28826|IFIH1","MSTRG.10918|RND1",-2.57013554824583,4.95161552805434,0.00272407895157306,0.148045378035501
"MSTRG.865|PTAFR","MSTRG.10920|ARF3",-3.01279926204894,4.06011740918241,0.00273390390075398,0.148045378035501
"MSTRG.23036|ANKRD30B","MSTRG.10920|FKBP11",3.17161523801778,7.28900253430262,0.00278573613212451,0.150236455158209
"MSTRG.44453|INHBA","MSTRG.10921|CCDC65",-2.55723147082487,5.61978933917916,0.00280939874937649,0.150368764141009
"MSTRG.37336|PPM1K","MSTRG.10928|KMT2D",-2.77267368817052,6.60237554433586,0.00282996179022296,0.150368764141009
"MSTRG.37570|EGF","MSTRG.10933|LMBR1L",-2.69303655004511,4.44063571901868,0.0028354345423673,0.150368764141009
"MSTRG.48296|RNF139","MSTRG.10934|TUBA1B",-2.5793916023072,5.04894450672536,0.00283805201827223,0.150368764141009
"MSTRG.1130|RRAGC","MSTRG.10937|TUBA1A",-2.64738526607565,4.15403681881134,0.00284509127641355,0.150368764141009
"MSTRG.14808|ACTR10","MSTRG.10938|TUBA1C",-2.63301556783515,3.9480003361923,0.00286489988184698,0.150812438800176
"MSTRG.36634|C4orf19","MSTRG.1093|DNALI1",-2.69737100145455,3.45326557163153,0.0029144306031246,0.152810998250339
"MSTRG.47142|LSM1","MSTRG.10945|TROAP",-2.72942520869581,3.56470612658948,0.00296302902678562,0.154745069292168
"MSTRG.9188|FAT3","MSTRG.10947|DNAJC22",-3.03753596486207,5.60305010698625,0.00301026049309609,0.156592802737317
"MSTRG.11986|HCFC2","MSTRG.10948|SPATS2",-2.60304143130393,4.28152832445107,0.00303412121743371,0.157215073121379
"MSTRG.37611|LARP7","MSTRG.1094|GNL2",-2.6808329771393,4.02306069855448,0.00307011010103329,0.158458456113097
"MSTRG.39384|SLC30A5","MSTRG.10953|MCRS1",-2.51627005656267,4.88411748123407,0.00308452616359324,0.158583051360146
"MSTRG.35417|MED12L","MSTRG.10954|PRPF40B",-2.69636141264583,3.56845840223421,0.00313381270767373,0.160110545520812
"MSTRG.39088|OXCT1","MSTRG.10956|FAM186B",-2.57572147510501,4.227535490941,0.00313847205705671,0.160110545520812
"MSTRG.12438|DNAH10OS","MSTRG.10961|FMNL3",-2.61441596133648,3.899864601626,0.00319830633744244,0.162497735938561
"MSTRG.49988|ZNF189","MSTRG.10962|TMBIM6",-2.57888980490834,5.05777564818549,0.00321255515613594,0.162497735938561
"MSTRG.29717|ACSL3","MSTRG.10965|NCKAP5L",-2.72084433065474,7.3664454917189,0.00322216050979362,0.162497735938561
"MSTRG.23648|DSEL","MSTRG.10966|BCDIN3D-AS1",-2.6559767875164,3.78233177918937,0.00328171795304205,0.163963447177985
"MSTRG.50111|SUSD1","MSTRG.10967|BCDIN3D",-2.67076696753976,3.91629707586235,0.00328916578770496,0.163963447177985
"MSTRG.23664|TMX3","MSTRG.10976|AQP5",-2.49190137982735,4.80749387502279,0.00328981871624224,0.163963447177985
"MSTRG.49378|LERFS","MSTRG.10978|RACGAP1",2.91363179799026,4.4660528791907,0.00330086104210581,0.163963447177985
"MSTRG.48391|LRRC6","MSTRG.10979|ASIC1",-2.68178906815751,4.12207639299399,0.0033136538025145,0.163982425815072
"MSTRG.1893|IFI44","MSTRG.1097|C1orf109",-2.73645918129424,5.10612998435927,0.00335180011123745,0.165251249514106
"MSTRG.47627|RDH10","MSTRG.10980|SMARCD1",-2.65150347235582,6.16200693493394,0.00337437038895493,0.165745561149671
"MSTRG.29043|AGPS","MSTRG.10982|COX14",-2.47095818269581,5.53834157076862,0.00340535567130778,0.166648016611073
"MSTRG.22189|CEP112","MSTRG.10983|CERS5",-2.67764221839305,3.79910204248637,0.00345221542304264,0.168317794777352
"MSTRG.37481|CISD2","MSTRG.10984|LIMA1",-2.59517195463419,4.1459528730989,0.00349906219891041,0.16997466483163
"MSTRG.29229|SLC39A10","MSTRG.1098|CDCA8",-2.46335017543629,4.83065617711657,0.00352715112392302,0.17047667996509
"MSTRG.48860|PLIN2","MSTRG.10991|FAM186A",-2.65305766828919,3.90232192365528,0.00353523481419375,0.17047667996509
"MSTRG.45250|PEG10","MSTRG.10993|LARP4",-2.61865978769088,6.44446979544087,0.00354810315525617,0.17047667996509
"MSTRG.31953|MX2","MSTRG.10994|DIP2B",-2.63348459119434,5.76116511161748,0.00358964052384756,0.171362512542297
"MSTRG.912|LAPTM5","MSTRG.10999|ATF1",-2.49032436227662,6.19384449143288,0.00359247831485782,0.171362512542297
"MSTRG.1954|BCL10","MSTRG.1099|EPHA10",-2.5341292169886,3.95868205612982,0.00362930727877136,0.172496536238871
"MSTRG.23282|ELP2","MSTRG.11004|METTL7A",-2.63381110656296,6.99819946620465,0.00366541602921329,0.17267628292099
"MSTRG.35329|PLOD2","MSTRG.11010|SLC11A2",-2.94490178147381,5.648339443859,0.00366955498062056,0.17267628292099
"MSTRG.6270|IFIT2","MSTRG.11013|LETMD1",-2.54547566576235,4.44672115158859,0.00368163024406284,0.17267628292099
"MSTRG.33700|CMTM6","MSTRG.11014|CSRNP2",-2.49074702817679,5.37736385643181,0.00368536379200175,0.17267628292099
"MSTRG.8830|P2RY6","MSTRG.11015|TFCP2",-2.47008829136192,4.72903559851501,0.00370859524707951,0.172710038981276
"MSTRG.6026|PLAU","MSTRG.11020|POU6F1",-2.56470250915403,5.00631595289019,0.00371222667605255,0.172710038981276
"MSTRG.50088|TXN","MSTRG.11022|DAZAP2",-2.78365250207539,3.68050883750196,0.00375235353725275,0.173620844691915
"MSTRG.11726|C12orf29","MSTRG.11023|SMAGP",-2.56433472465047,3.64891057906037,0.00375808382516367,0.173620844691915
"MSTRG.20096|SERPINF1","MSTRG.11024|BIN2",-2.49841258544425,5.51514412288495,0.00379994121324443,0.174440381207729
"MSTRG.38290|SCRG1","MSTRG.11026|GALNT6",-2.62473092612122,3.55336570508402,0.00380222733579248,0.174440381207729
"MSTRG.13059|COG6","MSTRG.11027|SLC4A8",-2.54410574524894,3.8701776964613,0.00382465001709869,0.174861940055104
"MSTRG.19933|MAP1LC3B","MSTRG.11029|SCN8A",-2.43162811130016,5.18319428050466,0.00385676048180353,0.17493099402855
"MSTRG.11314|NDUFA4L2","MSTRG.11038|ACVRL1",-2.77393892445484,3.55548178675352,0.00385944249518648,0.17493099402855
"MSTRG.32948|CARD10","MSTRG.11039|ACVR1B",-2.64297433665556,3.76882939545601,0.00386587832107292,0.17493099402855
"MSTRG.35498|SSR3","MSTRG.1103|MANEAL",-2.43863960861018,6.56233485411333,0.00388353213123301,0.175130068429972
"MSTRG.12345|OASL","MSTRG.11041|TAMALIN",-2.6857590003524,3.52038940638061,0.00389926162221856,0.175241305491068
"MSTRG.39128|CCL28","MSTRG.11042|NR4A1",-2.60595921879124,3.97625189021346,0.00395333363240436,0.176705310111558
"MSTRG.3126|CRABP2","MSTRG.11044|ATG101",-2.46058102746666,5.58414488874448,0.00396400012124715,0.176705310111558
"MSTRG.36916|HOPX","MSTRG.11049|KRT80",2.65117391540509,5.19491094301299,0.00397962186225554,0.176705310111558
"MSTRG.16519|WDR76","MSTRG.11052|KRT7",-2.59794937014414,3.85632944569124,0.00398690147511542,0.176705310111558
"MSTRG.29086|UBE2E3","MSTRG.11053|KRT7-AS",-2.51558181496428,3.99652125463508,0.00399870489089198,0.176705310111558
"MSTRG.2397|SLC16A1","MSTRG.11058|KRT81",-2.49956728889431,4.44275751600213,0.00402973493048836,0.177114744724049
"MSTRG.38069|SFRP2","MSTRG.1105|YRDC",-2.52414238158871,5.06915177082563,0.00406088939581887,0.177114744724049
"MSTRG.39668|EDIL3","MSTRG.1106|C1orf122",-2.49303815067751,4.18036354627765,0.00406345801449793,0.177114744724049
"MSTRG.37433|ADH1B","MSTRG.1107|MTF1",2.9157227383857,4.85619842093207,0.00406694122630026,0.177114744724049
"MSTRG.5159|RPP38","MSTRG.11099|KRT8",-2.7164519561493,2.9111231281597,0.00407499299145622,0.177114744724049
"MSTRG.30024|KIF1A","MSTRG.1109|INPP5B",-2.59175058800241,4.81144532821505,0.00411016693596576,0.177837778932978
"MSTRG.51731|HDX","MSTRG.11100|KRT18",-2.62023482344441,3.62341132371605,0.00412859194727849,0.177837778932978
"MSTRG.47186|TCIM","MSTRG.11101|EIF4B",-2.63067001089166,5.35276835931387,0.00413200621603149,0.177837778932978
"MSTRG.34603|DCBLD2","MSTRG.11104|TNS2",-2.46311108514335,5.55999486043984,0.00416803444157138,0.178554610018445
"MSTRG.29258|COQ10B","MSTRG.11105|SPRYD3",-2.49180579026232,4.15946794804505,0.00417568867749182,0.178554610018445
"MSTRG.16843|GTF2A2","MSTRG.11112|CSAD",-2.67416656544029,3.2457185100463,0.00421970859515016,0.179854869895868
"MSTRG.39690|COX7C","MSTRG.11114|ZNF740",-2.48980562044762,4.1355347699667,0.00426188839128629,0.180666250044573
"MSTRG.40012|TMED7","MSTRG.11116|RARG",-2.44480241266198,5.3464269236274,0.00426609172889629,0.180666250044573
"MSTRG.17544|ANPEP","MSTRG.11119|ESPL1",-2.46363939691953,4.2489174300507,0.00430326172524838,0.18134263914817
"MSTRG.11537|FRS2","MSTRG.11120|PFDN5",-2.42666320734649,6.28813146535325,0.00430951250227241,0.18134263914817
"MSTRG.17407|BTBD1","MSTRG.11122|AAAS",-2.39654074179864,5.14703841835314,0.00433611579214459,0.181882850671767
"MSTRG.37628|CAMK2D","MSTRG.11124|SP1",-2.39369584810102,5.76711789353071,0.00435074640433551,0.181919026077484
"MSTRG.40424|ANKHD1-EIF4EBP3","MSTRG.11126|PCBP2",-2.46950171612649,4.81214329083875,0.00445127336951004,0.18492402622915
"MSTRG.41622|ABT1","MSTRG.11126|PRR13",-2.48415498710175,3.71296036683116,0.00445257149659058,0.18492402622915
"MSTRG.30094|SLC52A3","MSTRG.11127|MAP3K12",-2.45395622257935,4.534654783366,0.00447297880293425,0.18492402622915
"MSTRG.42284|RCAN2","MSTRG.11129|TARBP2",-2.74107468020768,3.24455386953767,0.00447859595802075,0.18492402622915
"MSTRG.50939|SMS","MSTRG.11130|ATF7",-2.43019292821198,4.85107391395733,0.00453182282099186,0.185509526900485
"MSTRG.9716|UBASH3B","MSTRG.11134|ATP5MC2",-2.56815191637069,3.83269477499825,0.0045361086614186,0.185509526900485
"MSTRG.48102|RIMS2","MSTRG.11135|CALCOCO1",-3.27178161959223,4.33656083640594,0.00458368980588981,0.185509526900485
"MSTRG.26487|SLC66A3","MSTRG.11143|HOTAIR",-2.55919193179983,3.50501880906889,0.00460655756333302,0.185509526900485
"MSTRG.10434|MGST1","MSTRG.11148|HOXC11",-2.38229513547159,4.66468892455349,0.00463010144215331,0.185509526900485
"MSTRG.16968|PARP16","MSTRG.1114|SF3A3",-2.5582801498907,3.50466559672756,0.00464323032415768,0.185509526900485
"MSTRG.26401|RSAD2","MSTRG.11150|HOXC10",-2.54056570689775,5.0342435713931,0.00464487045029502,0.185509526900485
"MSTRG.47048|WRN","MSTRG.11150|HOXC4",-2.4370836803445,4.3269312497977,0.00466718385429549,0.185509526900485
"MSTRG.1321|EIF2B3","MSTRG.11150|HOXC6",-2.69116545601253,3.48865078047849,0.00468571497552203,0.185509526900485
"MSTRG.39177|ITGA2","MSTRG.11150|HOXC9",-2.39119851516178,5.36833456848495,0.0046906746339761,0.185509526900485
"MSTRG.11946|DRAM1","MSTRG.11152|HOXC-AS2",-2.79699839625585,4.50703298319331,0.00469087777152273,0.185509526900485
"MSTRG.42992|TRAF3IP2-AS1","MSTRG.11154|HOXC8",-2.43473354052934,3.94715805856097,0.00469934838288991,0.185509526900485
"MSTRG.45241|BET1","MSTRG.11156|FLJ12825",-2.63594912227215,3.21532276572736,0.00470049322444094,0.185509526900485
"MSTRG.44652|CHCHD2","MSTRG.11159|SMUG1",-2.51155721364105,4.75133009740848,0.00470801999138488,0.185509526900485
"MSTRG.6587|NEURL1","MSTRG.11161|LINC02381",-2.62322030829757,3.54629974363301,0.00470878641782935,0.185509526900485
"MSTRG.43048|DSE","MSTRG.11165|CBX5",-2.41882716072794,5.85932763915577,0.00472747047617188,0.185509526900485
"MSTRG.41404|NOL7","MSTRG.11165|MIR3198-2",-2.5411257364898,3.41393208384186,0.00473145467081386,0.185509526900485
"MSTRG.37268|COQ2","MSTRG.11169|HNRNPA1",-2.52100255433869,3.22530968021831,0.00476305144957942,0.186195854447612
"MSTRG.34626|TMEM45A","MSTRG.1116|FHL3",-2.52619323030223,3.83764396278823,0.00478901907347032,0.186658728665969
"MSTRG.40320|TGFBI","MSTRG.11171|COPZ1",-2.47482643205709,6.82614694430523,0.00482033071945733,0.186859693217779
"MSTRG.36477|PROM1","MSTRG.11177|ZNF385A",-2.61016310253965,4.14410829487923,0.00482245934967552,0.186859693217779
"MSTRG.37273|MRPS18C","MSTRG.11178|ITGA5",-2.65782446319291,3.33068008130476,0.00484292593964465,0.187104036375803
"MSTRG.26901|CYP1B1","MSTRG.1117|UTP11",-2.4550983116135,5.60754548537579,0.00490728027119992,0.188943698339794
"MSTRG.38652|ADCY2","MSTRG.11181|NCKAP1L",-2.69807727806749,4.65441329103885,0.0049253357384478,0.188943698339794
"MSTRG.34893|POLQ","MSTRG.11183|PDE1B",-2.37711651468351,4.5000983215746,0.00494032457876063,0.188943698339794
"MSTRG.29092|ITGA4","MSTRG.11213|PHC1P1",-2.4982093502248,5.00923762046075,0.00494774234659569,0.188943698339794
"MSTRG.44041|ETV1","MSTRG.11228|ITGA7",-2.6312126085332,3.30548841338539,0.00505921884280343,0.192643972824097
"MSTRG.18474|TMEM159","MSTRG.11229|BLOC1S1",-2.44961268240292,3.79961810198772,0.00511631258803242,0.194100015906422
"MSTRG.42422|KIAA1586","MSTRG.11230|CD63",-2.51849699408446,3.31131884155287,0.0051391805005473,0.194100015906422
"MSTRG.36783|ATP10D","MSTRG.11234|GDF11",-2.42172645655731,4.80206409477091,0.00514152770508193,0.194100015906422
"MSTRG.51188|RP2","MSTRG.11235|DNAJC14",-2.55097701967916,3.42131859555892,0.00516860811830927,0.194566436088947
"MSTRG.2006|GBP2","MSTRG.11235|SARNP",-2.42072719254039,5.21388385720015,0.00520318521462042,0.19469757514285
"MSTRG.50476|AIF1L","MSTRG.11237|ORMDL2",-2.37590287396303,4.53593677185211,0.00522698691486679,0.19469757514285
"MSTRG.20646|USP32P2","MSTRG.11238|TMEM198B",-2.60857556065956,3.16937561507687,0.00525291095514609,0.19469757514285
"MSTRG.51545|PDZD11","MSTRG.11239|MMP19",-2.58316709321346,3.27208472878157,0.00525718012231431,0.19469757514285
"MSTRG.29425|ZDBF2","MSTRG.11242|PYM1",-2.37586067091552,4.05520874454448,0.00527015891913225,0.19469757514285
"MSTRG.9995|NINJ2-AS1","MSTRG.11243|DGKA",-2.53459684385079,3.15069844912659,0.00529708068597642,0.19469757514285
"MSTRG.9254|SESN3","MSTRG.11246|CDK2",-2.51880488161122,6.96138736144853,0.00533234381534152,0.19469757514285
"MSTRG.47593|TRAM1","MSTRG.11248|RAB5B",-2.34079206886272,5.79695413865255,0.00533544878437454,0.19469757514285
"MSTRG.39898|PPIP5K2","MSTRG.11250|SUOX",-2.33781043082755,5.95188229402698,0.00534032343796122,0.19469757514285
"MSTRG.14611|RPS29","MSTRG.11251|IKZF4",-2.46240928535446,7.00586705325402,0.00536431963530768,0.19469757514285
"MSTRG.21793|PHB","MSTRG.11254|RPS26",2.70212124314105,7.40057268295845,0.00538127989901569,0.19469757514285
"MSTRG.1722|AK4","MSTRG.11255|ERBB3",-2.31324792070554,5.27063097484366,0.00538306105537209,0.19469757514285
"MSTRG.28747|GPD2","MSTRG.11255|PA2G4",-2.35401267480872,5.78085160886441,0.00541918072571912,0.19469757514285
"MSTRG.52661|VAMP7","MSTRG.11258|RPL41",-2.56143143319812,3.70881323711524,0.00542178608580118,0.19469757514285
"MSTRG.37572|ELOVL6","MSTRG.11259|ESYT1",-2.38536520025312,4.48570473080109,0.00545827800022409,0.19469757514285
"MSTRG.44533|IGFBP3","MSTRG.11259|ZC3H10",-2.40340214497273,5.58303568754957,0.00546321802314054,0.19469757514285
"MSTRG.34642|TRMT10C","MSTRG.11263|MYL6",-3.00659753932223,2.82987618619612,0.00549123604821784,0.19469757514285
"MSTRG.49890|PRXL2C","MSTRG.11263|MYL6B",-2.60402091920036,3.08148670675637,0.00551270326599035,0.19469757514285
"MSTRG.14697|NID2","MSTRG.11264|SMARCC2",-2.35763919093955,5.28336255384377,0.00551357543987211,0.19469757514285
"MSTRG.49995|GRIN3A","MSTRG.11265|RNF41",-2.61692193401471,3.29427101172722,0.0055260192821168,0.19469757514285
"MSTRG.662|C1QA","MSTRG.11266|NABP2",-2.693025410015,4.72461501831674,0.00553008627546895,0.19469757514285
"MSTRG.17780|PCSK6","MSTRG.11268|ANKRD52",-2.52561964432051,7.43410840372772,0.00553937220034161,0.19469757514285
"MSTRG.16469|SNAP23","MSTRG.11271|CNPY2",-2.3200472485484,4.99600814881672,0.00554375748961716,0.19469757514285
"MSTRG.16415|RHOV","MSTRG.11271|CS",-2.67277519819728,3.7859447783614,0.0055438518279747,0.19469757514285
"MSTRG.838|LINC02574","MSTRG.11274|PAN2",-3.15522871636899,6.43836113358746,0.00554847533328469,0.19469757514285
"MSTRG.35953|CLDN1","MSTRG.11276|STAT2",-2.7795362880444,4.26736573485241,0.00555520970474945,0.19469757514285
"MSTRG.37602|TIFA","MSTRG.11282|TIMELESS",-2.41315265004533,4.00641427654654,0.00557511387865669,0.19487825311823
"MSTRG.48926|CDKN2B-AS1","MSTRG.11284|SPRYD4",-2.85368515884575,4.86405520063065,0.00567880706308731,0.197979096898608
"MSTRG.30093|SRXN1","MSTRG.11286|RBMS2",-2.43315685730404,4.43614662062035,0.00569822709772341,0.19813335432163
"MSTRG.20174|TAX1BP3","MSTRG.11288|BAZ2A",-2.41430174167175,4.23608501016839,0.00574613979658581,0.199274921607056
"MSTRG.45955|TTC26","MSTRG.11289|ATP5F1B",-2.58664179961279,3.06687941069553,0.00576552595516221,0.199423807449106
"MSTRG.29475|IDH1","MSTRG.11290|PTGES3",-2.31205997691697,5.14061782625873,0.00580590292387975,0.200200870288471
"MSTRG.1603|PRKAA2","MSTRG.11292|NACA",-2.39124071957021,5.24619790162245,0.00583122741600556,0.200200870288471
"MSTRG.34767|GTPBP8","MSTRG.11304|ZBTB39",-2.607466871842,2.82636796036567,0.00583344698865218,0.200200870288471
"MSTRG.38150|C4orf46","MSTRG.11306|NEMP1",-2.51270672351044,3.34890735136914,0.00590613499727722,0.201653970929602
"MSTRG.39220|PLPP1","MSTRG.11307|NAB2",-2.98488718308543,2.81316072919402,0.00590631096266978,0.201653970929602
"MSTRG.49843|PCAT7","MSTRG.11308|STAT6",-2.51680804847936,3.29817428564757,0.00594659038666302,0.202505924688089
"MSTRG.35778|CCDC39","MSTRG.11309|LRP1",-2.51056649176001,3.13113769535364,0.00597972967507357,0.202846611095112
"MSTRG.16954|MTFMT","MSTRG.1130|MYCBP",-2.62389775387571,3.15442527933434,0.00598729874571209,0.202846611095112
"MSTRG.32957|LGALS1","MSTRG.1130|RRAGC",-2.33514059334085,4.90631560534811,0.00607777390434585,0.205385234266296
"MSTRG.17006|ZWILCH","MSTRG.11313|SHMT2",-2.44461751340186,3.33682280280681,0.00617493576755448,0.208136291573208
"MSTRG.34594|CLDND1","MSTRG.11314|NDUFA4L2",-2.32024754376816,4.58666479080976,0.00619854200380035,0.208400344774082
"MSTRG.16443|TYRO3","MSTRG.11315|R3HDM2",-2.58228931179752,3.86237547189861,0.00621638541375135,0.208469798152022
"MSTRG.21880|UTP18","MSTRG.11322|ARHGAP9",2.63787277263771,6.05855522158454,0.00632362133142044,0.211529135827996
"MSTRG.10171|CD163","MSTRG.11323|MARS1",-2.43779021546966,5.95069449904545,0.00637608757715798,0.212414830475865
