gene_id,gene_symbol,figure3_in_house_FFPE_resistance_group_Sample_GZ23090348_minus_R23104123_minus_R23104123_GZ23090348_minus_R23104123_minus_R23104123_combined,figure3_in_house_FFPE_resistance_group_Sample_GZ23094716_minus_R23101817_minus_R23101817_GZ23094716_minus_R23101817_minus_R23101817_combined,figure3_in_house_FFPE_resistance_group_Sample_GZ23094729_minus_R23101831_minus_R23101831_GZ23094729_minus_R23101831_minus_R23101831_combined,figure3_in_house_FFPE_resistance_group_Sample_GZ23094731_minus_R23101833_minus_R23101833_GZ23094731_minus_R23101833_minus_R23101833_combined,figure3_in_house_FFPE_resistance_group_Sample_GZ23094732_minus_R23101834_minus_R23101834_GZ23094732_minus_R23101834_minus_R23101834_combined,figure3_in_house_FFPE_sensitive_group_Sample_GZ23094709_minus_R23096232_minus_R23096232_GZ23094709_minus_R23096232_minus_R23096232_combined,figure3_in_house_FFPE_sensitive_group_Sample_GZ23094724_minus_R23101825_minus_R23101825_GZ23094724_minus_R23101825_minus_R23101825_combined,figure3_in_house_FFPE_sensitive_group_Sample_GZ23094725_minus_R23101826_minus_R23101826_GZ23094725_minus_R23101826_minus_R23101826_combined,figure3_in_house_FFPE_sensitive_group_Sample_GZ23094741_minus_R23101845_minus_R23101845_GZ23094741_minus_R23101845_minus_R23101845_combined,figure3_in_house_FFPE_sensitive_group_Sample_GZ23094742_minus_R23101846_minus_R23101846_GZ23094742_minus_R23101846_minus_R23101846_combined
MSTRG.26238|ZNF773,MSTRG.26238|ZNF773,168,25,109,177,52,0,33,0,0,48
MSTRG.26239|ZNF549,MSTRG.26239|ZNF549,223,48,186,339,133,0,33,0,6,53
MSTRG.2623|RNVU1-28,MSTRG.2623|RNVU1-28,228,84,23,318,75,2,31,1,19,64
MSTRG.26240|ZNF550,MSTRG.26240|ZNF550,270,46,102,277,84,0,38,0,5,62
MSTRG.26241|ZNF416,MSTRG.26241|ZNF416,80,9,67,47,16,0,21,0,6,4
MSTRG.26242|ZIK1,MSTRG.26242|ZIK1,87,10,72,66,6,0,30,0,0,0
MSTRG.26243|ZNF530,MSTRG.26243|ZNF530,119,29,104,100,55,0,18,0,9,13
MSTRG.26244|ZNF134,MSTRG.26244|ZNF134,268,62,153,357,116,0,23,0,8,71
MSTRG.26246|ZNF211,MSTRG.26246|ZNF211,164,70,75,338,137,4,32,0,0,34
MSTRG.26247|ZSCAN4,MSTRG.26247|ZSCAN4,0,0,18,0,0,0,2,0,0,0
MSTRG.26248|TPRG1LP1,MSTRG.26248|TPRG1LP1,0,0,23,0,0,0,0,0,0,0
MSTRG.26249|ZNF551,MSTRG.26249|ZNF551,348,91,90,409,89,0,82,0,5,72
MSTRG.26249|ZNF776,MSTRG.26249|ZNF776,594,122,161,585,138,0,64,0,6,68
MSTRG.2624|PPIAL4F,MSTRG.2624|PPIAL4F,2,1,10,1,0,0,0,0,2,1
MSTRG.26250|ZNF154,MSTRG.26250|ZNF154,534,94,124,544,130,0,101,10,25,115
MSTRG.26251|ZNF671,MSTRG.26251|ZNF671,233,35,106,256,52,0,42,0,0,31
MSTRG.26252|ZNF586,MSTRG.26252|ZNF586,856,215,181,922,284,0,90,0,9,262
MSTRG.26252|ZNF587,MSTRG.26252|ZNF587,7814,620,480,2633,1039,10,289,0,85,823
MSTRG.26252|ZNF587B,MSTRG.26252|ZNF587B,3818,208,274,1803,399,3,122,0,25,413
MSTRG.26253|ZNF552,MSTRG.26253|ZNF552,3618,139,188,847,494,0,127,0,10,430
MSTRG.26254|FKBP1AP1,MSTRG.26254|FKBP1AP1,136,13,31,16,25,0,10,0,1,5
MSTRG.26255|ZNF417,MSTRG.26255|ZNF417,1248,204,215,1040,336,0,90,0,40,242
MSTRG.26255|ZNF814,MSTRG.26255|ZNF814,3395,311,411,1514,539,4,230,10,59,418
MSTRG.26258|ZNF418,MSTRG.26258|ZNF418,183,25,120,213,100,0,27,0,0,72
MSTRG.26259|ZNF256,MSTRG.26259|ZNF256,130,18,38,127,26,0,13,0,0,24
MSTRG.2625|LINC01632,MSTRG.2625|LINC01632,0,0,13,0,0,0,0,0,0,0
MSTRG.26261|C19orf18,MSTRG.26261|C19orf18,37,0,0,7,0,0,27,0,0,7
MSTRG.26262|ZNF606,MSTRG.26262|ZNF606,314,94,140,403,172,0,73,0,20,95
MSTRG.26264|VN2R19P,MSTRG.26264|VN2R19P,0,0,27,0,0,0,0,0,0,10
MSTRG.26265|ZSCAN1,MSTRG.26265|ZSCAN1,11,2,47,24,27,0,11,9,0,2
MSTRG.26266|LETM1P2,MSTRG.26266|LETM1P2,13,6,57,7,3,0,4,4,0,0
MSTRG.26267|HNRNPDLP4,MSTRG.26267|HNRNPDLP4,0,0,19,0,0,0,0,4,0,0
MSTRG.26268|ZNF135,MSTRG.26268|ZNF135,202,24,123,248,118,0,102,3,13,48
MSTRG.26269|RN7SL526P,MSTRG.26269|RN7SL526P,4,0,2,8,4,0,1,0,0,2
MSTRG.26270|ZSCAN18,MSTRG.26270|ZSCAN18,713,94,295,550,138,0,197,0,39,167
MSTRG.26271|ZNF329,MSTRG.26271|ZNF329,218,74,87,289,158,0,44,0,0,115
MSTRG.26275|ZNF274,MSTRG.26275|ZNF274,606,82,219,293,265,0,63,6,9,146
MSTRG.26276|RPS15AP36,MSTRG.26276|RPS15AP36,2,0,21,0,2,0,0,0,0,0
MSTRG.26278|ERVK3-1,MSTRG.26278|ERVK3-1,387,159,145,595,302,0,55,0,14,125
MSTRG.26278|ZNF544,MSTRG.26278|ZNF544,625,123,177,694,246,0,110,0,22,128
MSTRG.26278|ZNF8,MSTRG.26278|ZNF8,510,144,256,763,322,0,110,0,11,101
MSTRG.26278|ZNF8-ERVK3-1,MSTRG.26278|ZNF8-ERVK3-1,145,28,107,101,76,0,24,0,0,20
MSTRG.26279|ZNF8-DT,MSTRG.26279|ZNF8-DT,320,46,76,243,89,0,34,0,0,41
MSTRG.26283|MIR6806,MSTRG.26283|MIR6806,0,0,0,0,0,0,0,0,0,0
MSTRG.26283|ZSCAN22,MSTRG.26283|ZSCAN22,131,25,108,312,44,0,10,0,2,36
MSTRG.26284|A1BG,MSTRG.26284|A1BG,38,13,48,91,0,0,3,0,0,8
MSTRG.26284|ZNF497,MSTRG.26284|ZNF497,109,0,60,118,13,0,27,0,0,50
MSTRG.26285|A1BG-AS1,MSTRG.26285|A1BG-AS1,86,44,65,187,10,0,32,0,3,25
MSTRG.26288|ZNF497-AS1,MSTRG.26288|ZNF497-AS1,46,13,32,43,16,0,9,0,0,65
MSTRG.26289|RNA5SP473,MSTRG.26289|RNA5SP473,4,0,0,0,0,0,0,0,0,0
MSTRG.2628|RNA5SP59,MSTRG.2628|RNA5SP59,0,0,0,0,0,0,0,0,0,0
MSTRG.26290|ZNF837,MSTRG.26290|ZNF837,31,5,63,34,0,0,16,0,0,30
MSTRG.26291|RPS5,MSTRG.26291|RPS5,618,128,139,997,162,8,147,0,4,64
MSTRG.26292|MIR4754,MSTRG.26292|MIR4754,10,3,0,1,0,0,0,0,0,0
MSTRG.26293|RNF225,MSTRG.26293|RNF225,21,7,59,0,2,0,3,19,0,2
MSTRG.26294|LINC02560,MSTRG.26294|LINC02560,16,5,12,14,4,0,2,0,0,0
MSTRG.26295|ZNF584,MSTRG.26295|ZNF584,91,9,98,137,20,0,30,3,1,64
MSTRG.26299|ZNF132,MSTRG.26299|ZNF132,67,19,74,105,29,0,4,0,5,24
MSTRG.262|ERRFI1,MSTRG.262|ERRFI1,409,97,352,1264,354,0,52,5,34,102
MSTRG.26300|ZNF132-DT,MSTRG.26300|ZNF132-DT,18,10,83,38,7,5,2,6,5,14
MSTRG.26301|ZNF324B,MSTRG.26301|ZNF324B,87,13,68,138,42,0,20,0,0,25
MSTRG.26302|ZNF324,MSTRG.26302|ZNF324,247,66,196,316,67,0,42,8,13,90
MSTRG.26302|ZNF446,MSTRG.26302|ZNF446,146,62,69,108,49,0,46,4,8,63
MSTRG.26304|SLC27A5,MSTRG.26304|SLC27A5,49,10,159,76,11,0,58,20,15,29
MSTRG.26305|RNU6-1337P,MSTRG.26305|RNU6-1337P,1,0,3,3,4,0,0,0,0,0
MSTRG.26306|RN7SL693P,MSTRG.26306|RN7SL693P,2,0,3,5,0,0,0,0,1,5
MSTRG.26308|ZBTB45,MSTRG.26308|ZBTB45,58,9,42,90,45,0,33,0,5,23
MSTRG.26309|RN7SL525P,MSTRG.26309|RN7SL525P,0,0,3,3,1,0,2,0,0,3
MSTRG.26310|MIR6807,MSTRG.26310|MIR6807,2,0,2,1,0,0,2,0,0,4
MSTRG.26310|TRIM28,MSTRG.26310|TRIM28,785,100,247,912,213,0,277,0,22,162
MSTRG.26311|CHMP2A,MSTRG.26311|CHMP2A,105,16,40,145,41,0,58,0,0,25
MSTRG.26312|UBE2M,MSTRG.26312|UBE2M,192,17,56,260,55,0,26,0,0,39
MSTRG.26313|CENPBD1P1,MSTRG.26313|CENPBD1P1,265,37,113,464,111,0,59,1,8,47
MSTRG.26313|MZF1-AS1,MSTRG.26313|MZF1-AS1,58,38,64,136,23,0,28,0,8,30
MSTRG.26314|MZF1,MSTRG.26314|MZF1,459,150,243,930,194,0,165,2,33,293
MSTRG.26316|FAM110C,MSTRG.26316|FAM110C,413,50,64,436,73,0,79,12,3,45
MSTRG.26318|SH3YL1,MSTRG.26318|SH3YL1,635,94,229,495,175,5,324,0,14,134
MSTRG.26319|ACP1,MSTRG.26319|ACP1,471,48,76,432,148,0,138,0,2,73
MSTRG.2631|SRGAP2B,MSTRG.2631|SRGAP2B,220,63,221,751,162,0,35,3,37,48
MSTRG.26320|ALKAL2,MSTRG.26320|ALKAL2,0,6,34,10,7,0,19,0,0,0
MSTRG.26324|LINC01865,MSTRG.26324|LINC01865,0,0,11,0,0,0,0,0,0,0
MSTRG.26327|LINC01874,MSTRG.26327|LINC01874,0,0,5,0,0,0,0,0,0,0
MSTRG.26329|TMEM18,MSTRG.26329|TMEM18,155,50,117,147,48,0,67,0,0,20
MSTRG.26330|TMEM18-DT,MSTRG.26330|TMEM18-DT,14,0,39,2,0,0,0,4,0,0
MSTRG.26334|LINC01115,MSTRG.26334|LINC01115,2,0,3,0,0,0,0,2,0,0
MSTRG.26337|LINC01115,MSTRG.26337|LINC01115,81,0,63,5,0,0,0,5,0,0
MSTRG.26338|LINC01939,MSTRG.26338|LINC01939,11,0,16,0,0,0,0,0,0,0
MSTRG.2633|FAM72D,MSTRG.2633|FAM72D,39,4,19,56,6,0,8,0,2,4
MSTRG.26340|SNTG2-AS1,MSTRG.26340|SNTG2-AS1,0,0,11,0,0,0,0,0,0,0
MSTRG.26341|SNTG2,MSTRG.26341|SNTG2,18,0,63,0,2,0,2,0,0,0
MSTRG.26346|TPO,MSTRG.26346|TPO,136,52,88,56,54,0,61,0,0,29
MSTRG.26350|PXDN,MSTRG.26350|PXDN,852,205,391,2108,747,0,92,11,38,130
MSTRG.26351|MYT1L,MSTRG.26351|MYT1L,28,14,396,0,0,0,0,0,0,0
MSTRG.26354|MYT1L-AS1,MSTRG.26354|MYT1L-AS1,0,0,33,0,0,0,0,0,0,0
MSTRG.2635|LINC01145,MSTRG.2635|LINC01145,172,53,177,203,48,1,79,2,13,27
MSTRG.26360|LINC01250,MSTRG.26360|LINC01250,0,0,25,0,0,0,0,0,0,0
MSTRG.26363|EIPR1,MSTRG.26363|EIPR1,187,22,99,250,15,0,123,0,0,33
MSTRG.26364|EIPR1-IT1,MSTRG.26364|EIPR1-IT1,13,7,16,31,4,0,16,0,0,3
MSTRG.26365|TRAPPC12,MSTRG.26365|TRAPPC12,481,137,193,835,140,0,466,0,29,158
MSTRG.26366|TRAPPC12-AS1,MSTRG.26366|TRAPPC12-AS1,6,0,23,26,11,0,27,0,0,9
MSTRG.26368|ADI1,MSTRG.26368|ADI1,162,43,80,393,98,0,152,0,7,48
MSTRG.2636|RNU1-153P,MSTRG.2636|RNU1-153P,1,5,4,8,0,0,4,0,1,4
MSTRG.26370|RNASEH1,MSTRG.26370|RNASEH1,270,83,89,567,127,0,122,0,6,74
MSTRG.26371|RNASEH1-AS1,MSTRG.26371|RNASEH1-AS1,53,31,63,88,26,0,40,0,0,15
MSTRG.26373|RPS7,MSTRG.26373|RPS7,1011,143,222,1261,196,5,310,11,16,45
MSTRG.26374|COLEC11,MSTRG.26374|COLEC11,0,9,48,0,0,0,12,0,0,0
MSTRG.26376|TMSB4XP2,MSTRG.26376|TMSB4XP2,1,1,3,10,3,0,1,0,0,0
MSTRG.26377|ALLC,MSTRG.26377|ALLC,0,0,31,0,0,0,0,0,0,0
MSTRG.26378|GAPDHP48,MSTRG.26378|GAPDHP48,0,0,6,3,0,0,0,0,0,0
MSTRG.26380|DCDC2C,MSTRG.26380|DCDC2C,0,0,28,0,0,0,0,0,0,0
MSTRG.26381|LINC01304,MSTRG.26381|LINC01304,0,0,118,0,0,3,40,0,0,0
MSTRG.26383|LINC01249,MSTRG.26383|LINC01249,0,0,50,0,0,0,0,0,0,0
MSTRG.26384|RNU6-649P,MSTRG.26384|RNU6-649P,0,0,3,0,0,0,0,0,0,0
MSTRG.26386|LINC01248,MSTRG.26386|LINC01248,0,0,6,0,0,0,0,0,0,0
MSTRG.26387|SOX11,MSTRG.26387|SOX11,85,71,112,27,496,0,218,2,2,5
MSTRG.26389|LINC01810,MSTRG.26389|LINC01810,0,0,8,0,0,0,0,0,0,0
MSTRG.26390|SILC1,MSTRG.26390|SILC1,4,60,280,133,589,0,32,0,1,15
MSTRG.26391|MIR7158,MSTRG.26391|MIR7158,0,2,0,0,1,0,0,3,0,0
MSTRG.26393|LINC01247,MSTRG.26393|LINC01247,0,0,31,0,0,0,0,0,0,0
MSTRG.26394|LINC01824,MSTRG.26394|LINC01824,0,0,15,0,0,0,0,0,0,0
MSTRG.26395|PIK3CDP1,MSTRG.26395|PIK3CDP1,0,2,6,0,0,0,0,0,0,0
MSTRG.26396|MIR7515HG,MSTRG.26396|MIR7515HG,0,1,93,0,5,0,0,0,0,0
MSTRG.26397|MIR7515,MSTRG.26397|MIR7515,0,1,0,0,0,0,0,0,0,0
MSTRG.26398|LINC00487,MSTRG.26398|LINC00487,0,0,18,0,12,0,0,0,0,0
MSTRG.26399|NRIR,MSTRG.26399|NRIR,18,0,36,37,35,0,0,0,0,3
MSTRG.2639|PPIAL4D,MSTRG.2639|PPIAL4D,1,1,20,1,0,0,0,0,2,1
MSTRG.26400|CMPK2,MSTRG.26400|CMPK2,419,12,98,507,126,0,0,0,0,16
MSTRG.26401|RSAD2,MSTRG.26401|RSAD2,372,23,67,918,227,0,0,0,4,39
MSTRG.26403|GRASLND,MSTRG.26403|GRASLND,4,3,103,10,22,0,10,4,0,4
MSTRG.26404|RNF144A,MSTRG.26404|RNF144A,110,53,430,164,198,0,21,0,29,40
MSTRG.26406|RN7SKP112,MSTRG.26406|RN7SKP112,2,1,2,2,1,0,4,0,0,0
MSTRG.26410|RNU6ATAC37P,MSTRG.26410|RNU6ATAC37P,0,1,1,0,1,0,0,0,0,0
MSTRG.26413|LINC01871,MSTRG.26413|LINC01871,0,0,0,0,0,0,0,0,0,0
MSTRG.26416|LINC00298,MSTRG.26416|LINC00298,0,0,43,0,0,0,0,0,0,0
MSTRG.26418|LINC00299,MSTRG.26418|LINC00299,27,29,237,44,10,0,7,0,0,14
MSTRG.2641|RNVU1-14,MSTRG.2641|RNVU1-14,144,6,9,52,10,0,16,0,1,3
MSTRG.26420|LINC00299,MSTRG.26420|LINC00299,16,0,32,19,0,0,0,0,0,0
MSTRG.26421|LINC01814,MSTRG.26421|LINC01814,113,35,220,307,33,0,36,0,11,44
MSTRG.26424|SNRPEP5,MSTRG.26424|SNRPEP5,0,0,0,0,0,0,0,0,0,0
MSTRG.26425|ID2-AS1,MSTRG.26425|ID2-AS1,22,0,88,112,15,0,27,0,0,0
MSTRG.26426|ID2,MSTRG.26426|ID2,372,33,58,410,58,0,17,0,0,21
MSTRG.26427|KIDINS220,MSTRG.26427|KIDINS220,849,265,483,2530,587,0,229,0,21,233
MSTRG.26428|MBOAT2,MSTRG.26428|MBOAT2,409,94,222,723,242,0,186,0,11,96
MSTRG.26429|HMGB1P25,MSTRG.26429|HMGB1P25,0,0,13,0,0,0,0,0,0,0
MSTRG.26430|RPL30P3,MSTRG.26430|RPL30P3,0,0,16,0,0,0,0,0,0,0
MSTRG.26435|ASAP2,MSTRG.26435|ASAP2,340,93,183,560,105,0,166,0,0,38
MSTRG.26436|EIF1P7,MSTRG.26436|EIF1P7,2,0,1,7,3,0,0,2,0,1
MSTRG.26437|ITGB1BP1,MSTRG.26437|ITGB1BP1,224,101,140,875,130,0,67,0,7,38
MSTRG.26438|CPSF3,MSTRG.26438|CPSF3,118,24,65,288,45,0,61,0,0,0
MSTRG.26439|IAH1,MSTRG.26439|IAH1,163,58,67,472,87,0,62,0,6,59
MSTRG.2643|NBPF20,MSTRG.2643|NBPF20,1388,216,785,2015,321,12,331,9,54,356
MSTRG.26440|ADAM17,MSTRG.26440|ADAM17,637,144,240,1193,198,0,111,0,7,142
MSTRG.26443|YWHAQ,MSTRG.26443|YWHAQ,1183,212,174,2099,468,0,254,0,0,87
MSTRG.26444|Y_RNA,MSTRG.26444|Y_RNA,5,7,6,13,6,0,0,0,0,0
MSTRG.26447|RNU4-73P,MSTRG.26447|RNU4-73P,0,0,4,0,0,0,0,0,0,0
MSTRG.2644|PFN1P3,MSTRG.2644|PFN1P3,9,4,15,67,11,0,5,0,3,7
MSTRG.26450|TAF1B,MSTRG.26450|TAF1B,102,0,36,162,3,0,18,0,0,5
MSTRG.26453|GRHL1,MSTRG.26453|GRHL1,181,93,146,64,144,0,115,0,0,88
MSTRG.26457|KLF11,MSTRG.26457|KLF11,156,40,93,177,37,0,9,0,7,24
MSTRG.26459|CYS1,MSTRG.26459|CYS1,9,0,78,25,31,0,0,0,0,6
MSTRG.2645|RNU1-154P,MSTRG.2645|RNU1-154P,0,0,3,0,0,0,0,0,0,0
MSTRG.26461|RRM2,MSTRG.26461|RRM2,418,23,125,476,76,0,140,0,3,6
MSTRG.26463|MIR4261,MSTRG.26463|MIR4261,1,0,1,0,1,0,0,0,0,0
MSTRG.26464|RN7SL66P,MSTRG.26464|RN7SL66P,0,0,12,4,0,0,0,0,0,0
MSTRG.26467|HPCAL1,MSTRG.26467|HPCAL1,181,39,208,324,109,0,67,9,14,59
MSTRG.26468|ODC1,MSTRG.26468|ODC1,115,24,57,265,13,0,40,0,20,10
MSTRG.26469|SNORA80B,MSTRG.26469|SNORA80B,16,1,4,14,1,0,6,0,0,2
MSTRG.26470|ODC1-DT,MSTRG.26470|ODC1-DT,0,3,54,11,0,0,0,0,0,0
MSTRG.26471|NOL10,MSTRG.26471|NOL10,199,32,55,243,58,0,63,0,0,23
MSTRG.26473|Metazoa_SRP,MSTRG.26473|Metazoa_SRP,0,0,1,1,0,0,0,0,0,0
MSTRG.26473|RN7SL832P,MSTRG.26473|RN7SL832P,2,16,7,5,0,0,0,3,1,6
MSTRG.26475|ATP6V1C2,MSTRG.26475|ATP6V1C2,85,19,83,84,18,4,25,0,19,7
MSTRG.26476|RNU7-138P,MSTRG.26476|RNU7-138P,0,0,0,0,0,0,0,0,0,0
MSTRG.26478|PDIA6,MSTRG.26478|PDIA6,620,72,78,1179,88,0,56,0,0,11
MSTRG.26479|RNU7-176P,MSTRG.26479|RNU7-176P,0,0,0,0,0,0,0,0,0,0
MSTRG.2647|RNVU1-31,MSTRG.2647|RNVU1-31,71,51,5,140,54,0,28,0,18,34
MSTRG.26480|LINC01954,MSTRG.26480|LINC01954,0,0,0,0,0,0,0,0,0,0
MSTRG.26483|KCNF1,MSTRG.26483|KCNF1,5,0,44,2,2,0,0,0,0,5
MSTRG.26484|RPL6P4,MSTRG.26484|RPL6P4,0,0,11,0,6,0,8,0,0,1
MSTRG.26486|C2orf50,MSTRG.26486|C2orf50,20,8,101,14,41,0,8,12,0,0
MSTRG.26487|SLC66A3,MSTRG.26487|SLC66A3,79,19,53,254,53,0,0,0,0,14
MSTRG.26488|ROCK2,MSTRG.26488|ROCK2,573,77,279,1132,190,0,111,0,16,159
MSTRG.26489|RNU6-1081P,MSTRG.26489|RNU6-1081P,0,2,0,0,0,0,0,0,0,0
MSTRG.26490|AIDAP1,MSTRG.26490|AIDAP1,24,10,23,30,9,0,2,0,1,1
MSTRG.26491|PPIAP60,MSTRG.26491|PPIAP60,0,0,7,0,0,0,1,0,0,0
MSTRG.26493|LINC00570,MSTRG.26493|LINC00570,0,0,8,3,0,0,0,0,0,0
MSTRG.26496|E2F6,MSTRG.26496|E2F6,173,17,50,260,35,0,19,0,0,19
MSTRG.26497|GREB1,MSTRG.26497|GREB1,995,123,189,68,49,0,14,9,1,17
MSTRG.26497|RN7SL674P,MSTRG.26497|RN7SL674P,450,91,123,693,190,1,232,0,18,11
MSTRG.26498|RNA5SP84,MSTRG.26498|RNA5SP84,0,0,0,0,0,0,0,0,0,0
MSTRG.26499|MIR4429,MSTRG.26499|MIR4429,0,0,3,0,0,0,0,0,0,0
MSTRG.26500|RNU2-13P,MSTRG.26500|RNU2-13P,3,0,5,0,0,0,0,0,0,0
MSTRG.26501|5S_rRNA,MSTRG.26501|5S_rRNA,3,0,2,1,0,0,0,0,0,0
MSTRG.26502|NTSR2,MSTRG.26502|NTSR2,7,0,53,7,0,0,0,0,0,0
MSTRG.26503|CDK8P1,MSTRG.26503|CDK8P1,0,0,2,0,0,0,0,0,0,0
MSTRG.26504|LPIN1,MSTRG.26504|LPIN1,469,56,192,771,107,0,83,2,36,107
MSTRG.26504|MIR548S,MSTRG.26504|MIR548S,2,0,8,9,1,0,0,0,0,0
MSTRG.26508|MIR3681HG,MSTRG.26508|MIR3681HG,0,0,77,0,0,0,0,0,0,2
MSTRG.26509|MIR4262,MSTRG.26509|MIR4262,0,0,0,0,0,0,0,0,0,0
MSTRG.2650|PDE4DIPP5,MSTRG.2650|PDE4DIPP5,0,0,19,8,0,0,0,0,0,0
MSTRG.26510|SNORD18,MSTRG.26510|SNORD18,0,0,0,0,0,0,0,0,0,0
MSTRG.26511|MIR3681,MSTRG.26511|MIR3681,0,0,1,0,0,0,0,0,0,0
MSTRG.26512|RNU6-843P,MSTRG.26512|RNU6-843P,0,0,0,0,0,0,0,0,0,3
MSTRG.26516|TRIB2,MSTRG.26516|TRIB2,278,146,157,486,269,0,327,0,17,82
MSTRG.26517|MIR3125,MSTRG.26517|MIR3125,1,1,2,3,0,0,2,0,0,0
MSTRG.2651|NBPF25P,MSTRG.2651|NBPF25P,487,117,273,833,223,0,70,0,22,138
MSTRG.26521|LINC00276,MSTRG.26521|LINC00276,0,0,41,4,0,0,0,0,0,0
MSTRG.26523|RNU6-1288P,MSTRG.26523|RNU6-1288P,0,0,0,0,0,0,0,0,0,0
MSTRG.26524|Metazoa_SRP,MSTRG.26524|Metazoa_SRP,0,0,5,0,0,0,0,0,0,8
MSTRG.26526|LRATD1,MSTRG.26526|LRATD1,255,42,132,118,126,0,32,0,3,48
MSTRG.26529|NBAS,MSTRG.26529|NBAS,741,198,301,1636,370,0,151,0,19,189
MSTRG.2652|GPR89A,MSTRG.2652|GPR89A,266,63,140,376,111,0,64,0,3,65
MSTRG.26530|RPS26P18,MSTRG.26530|RPS26P18,1,0,11,6,4,0,0,0,0,1
MSTRG.26531|DDX1,MSTRG.26531|DDX1,409,121,129,699,154,0,42,0,3,69
MSTRG.26533|LINC01804,MSTRG.26533|LINC01804,0,0,46,0,0,0,0,0,0,0
MSTRG.26535|RPLP1P5,MSTRG.26535|RPLP1P5,0,0,5,1,0,0,0,0,0,0
MSTRG.26536|MYCNOS,MSTRG.26536|MYCNOS,0,8,109,0,0,0,0,0,0,0
MSTRG.26537|MYCNUT,MSTRG.26537|MYCNUT,0,0,0,0,0,0,0,0,0,0
MSTRG.26538|MYCN,MSTRG.26538|MYCN,12,25,84,38,46,0,81,0,0,34
MSTRG.26539|RN7SL104P,MSTRG.26539|RN7SL104P,0,1,4,0,0,0,0,0,0,0
MSTRG.2653|PDZK1,MSTRG.2653|PDZK1,122,20,75,140,47,0,10,0,0,136
MSTRG.26541|GACAT3,MSTRG.26541|GACAT3,0,9,53,2,0,0,0,0,0,10
MSTRG.2654|CD160,MSTRG.2654|CD160,89,41,62,128,34,0,16,0,0,7
MSTRG.26552|CYRIA,MSTRG.26552|CYRIA,35,23,81,199,23,0,7,0,0,12
MSTRG.26555|RN7SKP168,MSTRG.26555|RN7SKP168,0,2,9,0,0,0,0,0,0,0
MSTRG.26556|ZFYVE9P2,MSTRG.26556|ZFYVE9P2,0,0,13,0,1,0,0,0,0,0
MSTRG.26557|PSMC1P10,MSTRG.26557|PSMC1P10,0,1,12,2,0,0,0,0,0,0
MSTRG.26558|VSNL1,MSTRG.26558|VSNL1,17,16,47,6,4,0,0,0,0,6
MSTRG.26559|SMC6,MSTRG.26559|SMC6,291,108,134,600,216,0,53,0,0,99
MSTRG.2655|RNF115,MSTRG.2655|RNF115,934,213,394,1238,290,25,140,4,59,264
MSTRG.26560|GEN1,MSTRG.26560|GEN1,525,127,121,493,117,0,54,0,8,59
MSTRG.26561|MSGN1,MSTRG.26561|MSGN1,0,0,33,0,0,0,0,0,0,0
MSTRG.26562|KCNS3,MSTRG.26562|KCNS3,70,24,87,235,44,0,0,0,0,50
MSTRG.26567|NT5C1B,MSTRG.26567|NT5C1B,47,4,30,153,11,4,23,0,0,3
MSTRG.26567|NT5C1B-RDH14,MSTRG.26567|NT5C1B-RDH14,0,0,16,0,0,0,0,0,0,0
MSTRG.26567|RDH14,MSTRG.26567|RDH14,154,17,29,259,26,0,17,0,0,16
MSTRG.26568|RNU6-1215P,MSTRG.26568|RNU6-1215P,2,0,0,4,0,0,0,0,0,0
MSTRG.2656|POLR3C,MSTRG.2656|POLR3C,204,34,125,359,67,0,67,0,13,47
MSTRG.26571|LINC01376,MSTRG.26571|LINC01376,59,10,32,68,18,0,11,0,7,0
MSTRG.26572|MIR4757,MSTRG.26572|MIR4757,0,0,8,3,0,0,0,0,0,0
MSTRG.26573|OSR1,MSTRG.26573|OSR1,18,34,66,529,9,0,0,0,23,32
MSTRG.26575|LINC01808,MSTRG.26575|LINC01808,41,0,26,0,0,0,0,0,0,0
MSTRG.26577|CISD1P1,MSTRG.26577|CISD1P1,4,2,6,2,3,0,0,3,0,5
MSTRG.26578|LINC00954,MSTRG.26578|LINC00954,210,56,120,118,61,0,0,0,3,37
MSTRG.26579|TTC32,MSTRG.26579|TTC32,75,27,30,121,32,0,19,0,0,21
MSTRG.2657|NUDT17,MSTRG.2657|NUDT17,36,0,21,17,14,0,25,0,0,12
MSTRG.26580|TTC32-DT,MSTRG.26580|TTC32-DT,4,0,8,4,0,0,1,0,4,0
MSTRG.26581|WDR35,MSTRG.26581|WDR35,266,43,103,261,131,0,34,0,7,34
MSTRG.26583|MATN3,MSTRG.26583|MATN3,15,0,41,27,0,0,3,0,0,0
MSTRG.26584|LAPTM4A,MSTRG.26584|LAPTM4A,724,51,69,661,239,0,61,0,3,20
MSTRG.26585|LAPTM4A-DT,MSTRG.26585|LAPTM4A-DT,0,0,23,0,0,0,0,0,0,0
MSTRG.26587|RPS16P2,MSTRG.26587|RPS16P2,0,0,9,0,0,0,0,0,0,0
MSTRG.26588|RN7SL140P,MSTRG.26588|RN7SL140P,0,0,9,0,0,0,0,0,8,0
MSTRG.26589|RNU6-961P,MSTRG.26589|RNU6-961P,0,0,0,0,0,0,0,0,0,0
MSTRG.2658|MIR6736,MSTRG.2658|MIR6736,0,0,3,1,2,0,0,0,0,9
MSTRG.2658|PIAS3,MSTRG.2658|PIAS3,898,163,320,764,271,4,298,0,28,258
